Customer_ID,Age,Gender,Region,Monthly_Income,Subscription_Length_Months,Monthly_Bill,Support_Tickets,Internet_Usage_GB,Contract_Type,Payment_Method,Has_Multiple_Services,Last_Login_Days_Ago,Satisfaction_Score,Churn
CUST1945,51,Female,Kolkata,64808,55,2252,1,354,Yearly,Credit Card,No,19,6,1
CUST1946,45,Female,Hyderabad,31132,52,2904,4,385,Quarterly,UPI,Yes,4,4,1
CUST1947,57,Female,Bangalore,40931,53,2981,0,95,Quarterly,UPI,Yes,21,4,1
CUST1948,50,Female,Pune,51301,26,2120,0,365,Yearly,UPI,Yes,28,3,1
CUST1949,30,Male,Bangalore,69390,14,600,1,205,Quarterly,UPI,Yes,14,1,1
CUST1950,56,Female,Pune,41110,58,2503,1,326,Quarterly,Credit Card,No,19,5,1
CUST1951,39,Female,Pune,84659,12,1040,6,299,Yearly,UPI,Yes,23,3,1
CUST1952,26,Female,Mumbai,90752,58,1629,1,200,Yearly,Credit Card,Yes,17,5,1
CUST1953,30,Male,Delhi,99603,36,2181,0,58,Yearly,Credit Card,No,29,2,1
CUST1954,35,Male,Bangalore,51400,15,2937,1,186,Monthly,UPI,Yes,15,4,1
CUST1955,39,Male,Chennai,75809,57,1219,2,299,Quarterly,UPI,No,3,3,1
CUST1956,59,Male,Delhi,56028,42,2245,1,284,Yearly,UPI,Yes,20,10,1
CUST1957,46,Male,Delhi,94824,38,960,3,491,Yearly,UPI,No,1,4,1
CUST1958,58,Male,Mumbai,67383,44,2783,4,403,Yearly,UPI,Yes,5,9,1
CUST1959,53,Female,Kolkata,53840,3,1041,1,233,Yearly,Debit Card,No,29,3,1
CUST1960,47,Male,Hyderabad,77356,30,1404,1,415,Quarterly,Credit Card,Yes,30,3,1
CUST1961,25,Female,Delhi,74722,13,1823,2,340,Yearly,Net Banking,Yes,23,9,1
CUST1962,23,Male,Kolkata,31468,54,1308,3,60,Quarterly,Net Banking,No,12,2,1
CUST1963,53,Female,Kolkata,67841,13,2145,4,87,Quarterly,UPI,No,10,10,1
CUST1964,46,Male,Mumbai,70097,37,2833,6,483,Yearly,UPI,No,22,7,1
CUST1965,24,Female,Delhi,67260,3,2573,0,155,Monthly,Debit Card,No,24,5,1
CUST1966,27,Male,Delhi,47194,60,2532,3,479,Quarterly,Debit Card,No,11,7,0
CUST1967,55,Female,Pune,32147,40,1447,5,307,Quarterly,UPI,Yes,21,2,1
CUST1968,51,Female,Chennai,39479,34,1324,6,358,Monthly,Net Banking,Yes,19,4,1
CUST1969,46,Male,Hyderabad,39490,5,827,2,55,Quarterly,Credit Card,No,27,3,1
CUST1970,50,Male,Delhi,70736,19,728,2,396,Monthly,UPI,No,16,7,1
CUST1971,28,Female,Chennai,67387,8,2168,1,311,Quarterly,Credit Card,No,5,6,0
CUST1972,36,Female,Bangalore,60988,28,2142,6,47,Quarterly,Credit Card,Yes,18,5,1
CUST1973,51,Female,Bangalore,95305,16,2211,0,451,Monthly,Debit Card,Yes,2,1,1
CUST1974,27,Male,Bangalore,57181,50,1177,1,245,Monthly,Net Banking,Yes,18,9,1
CUST1975,29,Male,Bangalore,43275,10,2308,6,475,Yearly,Credit Card,No,29,10,1
CUST1976,27,Female,Hyderabad,45605,6,2061,6,128,Yearly,Debit Card,Yes,14,6,1
CUST1977,44,Male,Bangalore,46984,13,1224,0,423,Yearly,Debit Card,Yes,21,7,1
CUST1978,30,Male,Delhi,95614,52,1397,0,255,Quarterly,Net Banking,Yes,19,10,1
CUST1979,55,Female,Hyderabad,48562,42,1203,0,432,Monthly,Net Banking,No,3,2,1
CUST1980,30,Male,Delhi,76451,12,632,2,150,Monthly,Debit Card,No,30,4,1
CUST1981,26,Female,Kolkata,50608,27,2098,4,362,Quarterly,Net Banking,No,9,2,1
CUST1982,58,Female,Kolkata,62463,48,1929,3,168,Yearly,Credit Card,Yes,23,10,1
CUST1983,50,Female,Mumbai,92370,48,1513,6,380,Monthly,UPI,Yes,10,9,1
CUST1984,37,Female,Hyderabad,43503,32,2611,2,244,Monthly,UPI,No,2,6,0
CUST1985,52,Female,Hyderabad,31906,40,2064,2,535,Monthly,Credit Card,No,14,9,0
CUST1986,22,Female,Hyderabad,58561,9,1672,0,434,Monthly,UPI,No,27,10,1
CUST1987,27,Female,Bangalore,98607,44,855,3,458,Quarterly,Credit Card,Yes,17,8,1
CUST1988,24,Female,Delhi,46459,39,2239,1,277,Quarterly,Debit Card,No,14,6,0
CUST1989,44,Male,Kolkata,49613,5,892,4,296,Quarterly,Net Banking,No,5,3,1
CUST1990,48,Male,Kolkata,59680,2,1172,6,203,Yearly,Net Banking,No,5,3,1
CUST1991,49,Male,Hyderabad,38123,31,1866,0,159,Quarterly,UPI,Yes,8,9,0
CUST1992,48,Male,Bangalore,98322,2,1370,4,87,Monthly,Debit Card,Yes,5,4,1
CUST1993,42,Female,Delhi,53806,38,1159,1,415,Quarterly,Net Banking,No,25,10,1
CUST1994,27,Male,Chennai,40976,1,1318,4,42,Yearly,Debit Card,Yes,19,9,1
CUST1995,56,Female,Hyderabad,32017,22,1728,0,416,Yearly,UPI,No,28,5,1
CUST1996,41,Female,Kolkata,64206,5,2281,0,229,Yearly,UPI,Yes,24,2,1
CUST1997,41,Female,Delhi,87851,16,2021,3,361,Quarterly,Debit Card,No,13,10,0
CUST1998,46,Male,Delhi,44591,32,1227,6,201,Yearly,Debit Card,Yes,9,8,1
CUST1999,44,Male,Mumbai,40929,13,1509,6,354,Quarterly,UPI,Yes,22,9,1
CUST2000,31,Female,Mumbai,43265,49,645,6,545,Quarterly,Credit Card,Yes,26,5,1
CUST2001,37,Female,Hyderabad,39215,26,2064,6,108,Quarterly,Net Banking,Yes,17,1,1
CUST2002,46,Female,Pune,54976,23,2604,2,215,Quarterly,UPI,No,14,4,1
CUST2003,51,Female,Pune,37526,56,2993,5,517,Quarterly,UPI,Yes,18,9,1
CUST2004,54,Female,Bangalore,31951,54,2564,2,355,Monthly,UPI,No,3,8,0
CUST2005,58,Male,Delhi,30595,25,1341,1,373,Quarterly,Net Banking,Yes,21,10,1
CUST2006,51,Male,Mumbai,74912,16,1530,2,45,Monthly,Credit Card,No,8,3,1
CUST2007,42,Female,Bangalore,41953,43,2775,0,317,Yearly,Debit Card,Yes,9,6,0
CUST2008,45,Male,Hyderabad,68170,20,1589,0,466,Quarterly,Net Banking,Yes,29,6,1
CUST2009,24,Male,Delhi,40702,45,1644,5,535,Yearly,Net Banking,Yes,22,7,1
CUST2010,52,Male,Pune,79111,59,1490,4,302,Yearly,Credit Card,Yes,14,8,1
CUST2011,57,Female,Delhi,33513,48,1547,4,531,Quarterly,Net Banking,Yes,27,9,1
CUST2012,53,Female,Pune,86947,18,2437,4,166,Monthly,Debit Card,No,28,3,1
CUST2013,29,Male,Hyderabad,39107,54,2397,5,496,Quarterly,UPI,Yes,30,5,1
CUST2014,49,Female,Chennai,82066,43,2482,2,462,Quarterly,Net Banking,Yes,16,7,1
CUST2015,57,Female,Mumbai,85698,12,914,2,492,Yearly,Net Banking,Yes,29,2,1
CUST2016,47,Male,Kolkata,33435,2,583,6,273,Yearly,UPI,Yes,4,6,1
CUST2017,59,Female,Delhi,83014,59,2125,2,533,Yearly,Net Banking,Yes,2,8,0
CUST2018,50,Male,Delhi,66113,55,1061,5,147,Quarterly,UPI,Yes,10,3,1
CUST2019,30,Male,Pune,57499,12,2216,6,107,Yearly,Debit Card,Yes,24,7,1
CUST2020,46,Female,Mumbai,54596,10,1538,2,115,Quarterly,Net Banking,Yes,21,4,1
CUST2021,53,Female,Pune,92257,23,1664,4,289,Yearly,Net Banking,No,28,8,1
CUST2022,30,Male,Bangalore,62376,51,1942,4,272,Yearly,Net Banking,No,17,1,1
CUST2023,52,Male,Bangalore,56849,6,2761,5,96,Monthly,Credit Card,No,12,4,1
CUST2024,33,Male,Chennai,30769,15,906,4,509,Monthly,Debit Card,No,7,1,1
CUST2025,53,Female,Pune,74013,6,2918,5,312,Quarterly,Net Banking,Yes,18,8,1
CUST2026,58,Female,Delhi,93767,38,1813,6,243,Quarterly,UPI,No,22,8,1
CUST2027,22,Male,Pune,48705,44,1343,0,392,Monthly,Credit Card,No,28,8,1
CUST2028,28,Female,Bangalore,89274,22,1245,2,145,Quarterly,Credit Card,Yes,29,10,1
CUST2029,49,Male,Bangalore,37373,18,2827,1,147,Yearly,Net Banking,No,13,5,1
CUST2030,29,Male,Delhi,37642,36,2808,0,334,Quarterly,UPI,No,2,8,0
CUST2031,47,Male,Kolkata,84712,37,1237,6,121,Monthly,Credit Card,No,7,7,1
CUST2032,49,Female,Kolkata,90926,14,2600,1,515,Monthly,Debit Card,No,4,10,0
CUST2033,39,Male,Pune,80539,48,2956,6,226,Yearly,Credit Card,No,3,10,1
CUST2034,41,Female,Delhi,72578,48,2927,2,500,Quarterly,Debit Card,No,7,7,0
CUST2035,28,Female,Delhi,32413,34,2397,2,87,Monthly,UPI,No,9,3,1
CUST2036,39,Male,Hyderabad,88408,48,2720,1,432,Quarterly,UPI,No,7,7,0
CUST2037,36,Female,Pune,88703,27,2139,1,220,Quarterly,UPI,Yes,4,3,1
CUST2038,40,Female,Bangalore,93230,28,712,2,423,Monthly,Debit Card,No,19,6,1
CUST2039,24,Female,Bangalore,43777,11,1955,1,250,Quarterly,UPI,Yes,27,2,1
CUST2040,30,Male,Kolkata,87089,29,724,1,265,Quarterly,Debit Card,No,23,8,1
CUST2041,58,Female,Chennai,44779,33,1122,5,265,Yearly,Credit Card,Yes,8,3,1
CUST2042,53,Female,Pune,77258,1,2782,3,318,Yearly,UPI,No,30,8,1
CUST2043,53,Male,Hyderabad,45111,57,2845,1,166,Monthly,UPI,No,24,7,1
CUST2044,56,Female,Hyderabad,97313,7,2984,5,310,Monthly,UPI,Yes,3,7,1
CUST2045,45,Female,Chennai,88645,11,2211,6,264,Yearly,Credit Card,Yes,3,1,1
CUST2046,59,Female,Bangalore,82021,37,1742,3,108,Yearly,Credit Card,No,12,1,1
CUST2047,54,Male,Pune,81507,54,2324,3,142,Yearly,Credit Card,Yes,29,5,1
CUST2048,42,Male,Bangalore,41017,6,614,0,94,Monthly,Net Banking,No,20,9,1
CUST2049,29,Male,Bangalore,74553,9,868,0,224,Yearly,Net Banking,Yes,11,10,0
CUST2050,46,Female,Kolkata,60936,11,1969,5,193,Yearly,Credit Card,Yes,7,5,1
CUST2051,47,Female,Chennai,58365,39,1323,0,85,Quarterly,UPI,Yes,22,4,1
CUST2052,51,Male,Hyderabad,49276,52,1938,5,264,Yearly,Credit Card,Yes,23,4,1
CUST2053,37,Male,Kolkata,66486,22,2000,2,469,Quarterly,UPI,Yes,1,10,0
CUST2054,50,Male,Hyderabad,62959,59,1626,3,36,Monthly,Credit Card,Yes,27,7,1
CUST2055,47,Female,Pune,55032,41,853,4,362,Monthly,Debit Card,Yes,23,7,1
CUST2056,57,Female,Mumbai,38536,24,1156,1,170,Quarterly,UPI,Yes,29,2,1
CUST2057,49,Male,Bangalore,80830,31,1243,6,305,Monthly,Debit Card,Yes,10,5,1
CUST2058,30,Male,Pune,43334,8,1164,4,114,Quarterly,UPI,Yes,13,5,1
CUST2059,26,Male,Bangalore,98906,25,1894,2,76,Quarterly,UPI,No,7,7,0
CUST2060,59,Female,Mumbai,33650,45,2202,4,148,Yearly,Debit Card,No,18,6,1
CUST2061,29,Female,Kolkata,47459,27,1812,5,366,Monthly,Credit Card,Yes,10,8,1
CUST2062,44,Female,Delhi,97067,42,1380,2,283,Yearly,UPI,Yes,29,2,1
CUST2063,41,Male,Chennai,85823,17,1731,2,405,Monthly,Credit Card,No,24,8,1
CUST2064,59,Female,Bangalore,56149,53,1116,3,473,Quarterly,Debit Card,Yes,12,7,0
CUST2065,38,Male,Delhi,52606,9,2458,1,425,Yearly,UPI,No,25,7,1
CUST2066,39,Female,Kolkata,47358,32,1017,1,265,Monthly,Credit Card,Yes,11,4,1
CUST2067,56,Male,Delhi,79377,38,681,0,347,Yearly,Credit Card,Yes,5,2,1
CUST2068,37,Female,Pune,43703,25,2643,5,115,Quarterly,Debit Card,No,11,10,1
CUST2069,33,Male,Kolkata,39716,28,1081,2,162,Quarterly,Credit Card,No,23,9,1
CUST2070,50,Male,Bangalore,37213,22,2043,2,363,Quarterly,Debit Card,Yes,7,5,1
CUST2071,55,Male,Pune,45690,54,1627,0,83,Quarterly,Debit Card,Yes,12,2,1
CUST2072,28,Male,Delhi,96425,49,2865,6,147,Yearly,Debit Card,Yes,25,3,1
CUST2073,59,Male,Pune,31067,44,657,0,423,Monthly,Credit Card,No,3,4,1
CUST2074,39,Female,Kolkata,73052,44,2766,2,344,Quarterly,Net Banking,No,17,4,1
CUST2075,44,Male,Delhi,87225,11,1337,2,518,Quarterly,Credit Card,No,30,2,1
CUST2076,57,Female,Mumbai,79508,17,1371,5,233,Yearly,Net Banking,No,21,8,1
CUST2077,40,Male,Hyderabad,73601,53,582,6,291,Yearly,Credit Card,Yes,16,8,1
CUST2078,39,Female,Chennai,32739,48,1818,0,425,Monthly,Credit Card,Yes,13,10,0
CUST2079,28,Male,Kolkata,42336,36,792,3,340,Quarterly,Net Banking,Yes,25,7,1
CUST2080,38,Male,Pune,57228,30,2874,0,40,Quarterly,Debit Card,No,9,3,1
CUST2081,25,Female,Pune,98827,57,2058,2,258,Yearly,UPI,No,7,8,0
CUST2082,37,Female,Bangalore,35409,7,1651,5,388,Yearly,Credit Card,No,15,9,1
CUST2083,32,Female,Chennai,56145,39,2743,2,58,Monthly,Credit Card,No,2,7,0
CUST2084,34,Female,Hyderabad,53332,17,2159,2,106,Yearly,Net Banking,No,5,2,1
CUST2085,32,Male,Chennai,94471,6,1072,1,355,Monthly,Debit Card,No,11,7,0
CUST2086,23,Female,Hyderabad,68674,4,2221,5,194,Quarterly,UPI,No,29,7,1
CUST2087,30,Male,Bangalore,82960,1,591,2,510,Monthly,Credit Card,Yes,1,5,1
CUST2088,41,Female,Pune,80227,3,1298,2,430,Quarterly,Net Banking,Yes,23,4,1
CUST2089,58,Female,Kolkata,37065,53,1097,4,182,Quarterly,Net Banking,Yes,2,7,1
CUST2090,43,Male,Hyderabad,96201,55,2708,5,85,Monthly,Debit Card,No,4,1,1
CUST2091,42,Male,Bangalore,63837,16,1131,3,442,Quarterly,UPI,No,28,8,1
CUST2092,45,Female,Delhi,40514,33,1602,5,231,Yearly,Net Banking,Yes,18,6,1
CUST2093,48,Male,Kolkata,94800,5,1229,4,440,Yearly,Net Banking,No,25,8,1
CUST2094,24,Male,Delhi,56205,35,2083,6,491,Quarterly,Debit Card,No,12,1,1
CUST2095,42,Female,Bangalore,54406,20,947,2,231,Monthly,Credit Card,No,10,6,0
CUST2096,57,Female,Kolkata,99847,12,522,2,215,Yearly,Net Banking,No,25,5,1
CUST2097,27,Female,Delhi,50800,6,933,5,154,Monthly,Credit Card,No,15,10,1
CUST2098,29,Male,Kolkata,48482,24,2723,5,282,Quarterly,UPI,No,6,6,1
CUST2099,56,Female,Mumbai,35435,46,2477,3,297,Quarterly,UPI,Yes,10,2,1
CUST2100,28,Female,Pune,68179,52,2322,0,170,Yearly,Debit Card,No,18,9,1
CUST2101,45,Male,Pune,56751,31,2933,5,300,Quarterly,Net Banking,Yes,3,6,1
CUST2102,24,Female,Delhi,80231,11,2144,3,167,Monthly,Net Banking,No,6,9,0
CUST2103,28,Female,Chennai,51390,18,1093,3,543,Quarterly,Credit Card,Yes,8,4,1
CUST2104,55,Male,Pune,37833,7,2457,5,162,Yearly,Credit Card,Yes,11,1,1
CUST2105,55,Female,Delhi,65282,2,970,4,117,Monthly,Credit Card,No,4,6,1
CUST2106,41,Male,Bangalore,41345,1,1809,5,299,Quarterly,UPI,Yes,4,5,1
CUST2107,32,Female,Bangalore,65771,31,810,4,237,Yearly,Debit Card,Yes,24,8,1
CUST2108,47,Male,Hyderabad,59377,16,921,5,350,Yearly,Net Banking,Yes,17,3,1
CUST2109,56,Male,Delhi,80986,29,1348,1,324,Yearly,UPI,Yes,10,3,1
CUST2110,31,Female,Mumbai,33258,42,1215,6,445,Monthly,Credit Card,No,10,10,1
CUST2111,22,Male,Pune,30055,58,605,1,405,Quarterly,UPI,Yes,7,7,0
CUST2112,48,Male,Kolkata,41656,22,1301,5,369,Monthly,Net Banking,Yes,21,3,1
CUST2113,57,Female,Pune,91607,45,1404,0,179,Monthly,Net Banking,No,18,10,1
CUST2114,30,Female,Bangalore,38837,19,1137,6,36,Monthly,Net Banking,Yes,16,5,1
CUST2115,37,Male,Pune,30370,37,986,2,194,Yearly,Net Banking,Yes,29,1,1
CUST2116,47,Female,Chennai,94839,33,1297,6,111,Quarterly,UPI,Yes,11,9,1
CUST2117,31,Male,Mumbai,72487,4,536,3,431,Yearly,Credit Card,No,29,8,1
CUST2118,23,Male,Bangalore,48976,58,1990,0,423,Monthly,Credit Card,No,1,10,0
CUST2119,42,Female,Hyderabad,67563,47,2518,0,535,Quarterly,Debit Card,No,22,9,1
CUST2120,44,Male,Mumbai,35190,56,735,0,191,Monthly,Credit Card,Yes,9,1,1
CUST2121,54,Male,Delhi,34677,37,668,5,378,Quarterly,Credit Card,No,26,4,1
CUST2122,57,Female,Bangalore,90148,15,2043,1,57,Monthly,Credit Card,Yes,4,6,0
CUST2123,33,Female,Chennai,96354,40,925,4,135,Monthly,Net Banking,No,7,2,1
CUST2124,22,Female,Chennai,91716,1,2306,3,217,Quarterly,UPI,Yes,29,4,1
CUST2125,31,Male,Bangalore,69291,46,1044,1,346,Quarterly,Credit Card,Yes,10,6,0
CUST2126,41,Female,Mumbai,76144,13,2036,4,525,Monthly,Credit Card,Yes,13,1,1
CUST2127,55,Female,Delhi,32956,14,2333,2,346,Yearly,Debit Card,Yes,27,1,1
CUST2128,30,Female,Pune,36458,50,2436,2,49,Quarterly,Debit Card,Yes,16,9,1
CUST2129,23,Female,Delhi,33203,36,1577,1,416,Monthly,UPI,No,9,6,0
CUST2130,44,Female,Bangalore,82683,10,1301,2,307,Monthly,Debit Card,Yes,6,2,1
CUST2131,23,Female,Kolkata,62449,32,1629,3,30,Monthly,UPI,No,21,8,1
CUST2132,34,Female,Pune,86235,8,1848,1,176,Quarterly,Net Banking,Yes,15,6,0
CUST2133,32,Female,Delhi,36772,43,2439,4,207,Quarterly,Debit Card,No,10,2,1
CUST2134,47,Male,Chennai,37612,6,2146,6,174,Yearly,Net Banking,No,19,3,1
CUST2135,27,Female,Hyderabad,76910,29,2366,5,182,Quarterly,Credit Card,No,8,7,1
CUST2136,47,Female,Hyderabad,68677,25,1030,6,455,Quarterly,Credit Card,No,9,4,1
CUST2137,44,Male,Pune,75784,2,2229,0,448,Monthly,UPI,No,9,5,1
CUST2138,53,Female,Mumbai,85989,34,1326,0,141,Quarterly,Credit Card,No,2,6,0
CUST2139,53,Male,Bangalore,49381,40,2925,3,450,Quarterly,Credit Card,Yes,9,1,1
CUST2140,31,Male,Mumbai,32486,4,2390,5,167,Quarterly,UPI,No,15,6,1
CUST2141,33,Female,Pune,45916,17,949,2,282,Monthly,Credit Card,No,9,3,1
CUST2142,50,Female,Delhi,84545,20,2786,5,447,Yearly,Net Banking,Yes,17,6,1
CUST2143,52,Male,Pune,56425,40,685,1,443,Monthly,Net Banking,Yes,25,3,1
CUST2144,29,Female,Mumbai,46091,8,722,2,265,Quarterly,Credit Card,No,22,1,1
CUST2145,57,Male,Delhi,45248,14,998,0,168,Monthly,Debit Card,No,20,3,1
CUST2146,32,Female,Pune,36791,4,1369,6,123,Yearly,UPI,Yes,12,5,1
CUST2147,41,Female,Delhi,69419,4,704,4,102,Yearly,Net Banking,Yes,4,9,1
CUST2148,34,Male,Chennai,58261,42,2635,2,106,Monthly,UPI,No,13,10,0
CUST2149,49,Male,Kolkata,63012,2,1905,5,171,Yearly,Credit Card,No,29,4,1
CUST2150,36,Male,Mumbai,65167,33,2699,5,475,Quarterly,Credit Card,No,13,2,1
CUST2151,38,Male,Chennai,71002,8,1526,4,297,Yearly,Credit Card,Yes,20,5,1
CUST2152,54,Female,Mumbai,48205,59,2050,1,284,Yearly,Net Banking,No,28,7,1
CUST2153,35,Female,Hyderabad,65645,15,1794,3,93,Yearly,Credit Card,No,6,8,0
CUST2154,32,Male,Pune,94222,25,2087,5,117,Monthly,Credit Card,Yes,25,3,1
CUST2155,23,Male,Hyderabad,62583,25,2620,1,372,Monthly,Debit Card,Yes,5,7,0
CUST2156,46,Female,Pune,35295,45,2306,0,160,Quarterly,Debit Card,Yes,6,6,0
CUST2157,35,Female,Kolkata,76371,18,837,2,39,Quarterly,Credit Card,No,17,7,1
CUST2158,22,Male,Pune,79882,57,1294,2,162,Monthly,Net Banking,No,7,3,1
CUST2159,50,Male,Kolkata,67134,35,2658,4,105,Quarterly,UPI,No,30,4,1
CUST2160,58,Male,Bangalore,99672,39,2826,2,498,Yearly,Debit Card,No,16,9,1
CUST2161,34,Male,Bangalore,92363,27,2342,3,238,Yearly,Debit Card,Yes,6,4,1
CUST2162,22,Female,Mumbai,74433,51,1152,6,329,Quarterly,UPI,No,14,4,1
CUST2163,54,Male,Hyderabad,83911,36,2278,0,385,Quarterly,Credit Card,Yes,20,9,1
CUST2164,32,Female,Chennai,87745,30,2015,4,297,Yearly,Credit Card,Yes,21,9,1
CUST2165,32,Male,Bangalore,87032,50,2225,6,118,Yearly,UPI,Yes,3,4,1
CUST2166,53,Female,Hyderabad,42676,41,646,6,463,Quarterly,Debit Card,Yes,16,1,1
CUST2167,23,Male,Chennai,46365,1,2221,0,429,Yearly,Debit Card,No,15,10,1
CUST2168,37,Male,Pune,83517,29,1706,6,101,Yearly,Net Banking,No,2,2,1
CUST2169,48,Male,Hyderabad,32402,23,996,3,476,Yearly,Net Banking,Yes,21,10,1
CUST2170,50,Female,Delhi,64112,4,2931,6,375,Quarterly,Net Banking,No,17,7,1
CUST2171,44,Female,Kolkata,31695,52,1218,4,223,Yearly,UPI,Yes,28,3,1
CUST2172,45,Male,Hyderabad,68636,24,510,2,44,Monthly,Debit Card,Yes,10,9,0
CUST2173,48,Female,Delhi,55651,28,1874,3,258,Yearly,Net Banking,No,30,2,1
CUST2174,59,Female,Hyderabad,67606,49,703,4,404,Yearly,Debit Card,Yes,10,6,1
CUST2175,41,Male,Kolkata,51534,7,604,1,525,Quarterly,Debit Card,No,29,7,1
CUST2176,49,Female,Chennai,67412,55,2277,2,492,Monthly,UPI,No,21,4,1
CUST2177,58,Male,Bangalore,41319,12,2274,0,410,Yearly,UPI,No,28,7,1
CUST2178,43,Female,Kolkata,60615,51,941,1,251,Yearly,Net Banking,Yes,1,6,0
CUST2179,39,Male,Bangalore,88182,50,2107,5,59,Quarterly,Credit Card,No,7,7,1
CUST2180,53,Male,Kolkata,85381,42,2860,4,298,Quarterly,UPI,No,26,3,1
CUST2181,56,Female,Chennai,54544,21,2355,6,209,Yearly,UPI,No,2,9,1
CUST2182,56,Male,Chennai,47157,45,852,3,112,Monthly,UPI,Yes,1,5,1
CUST2183,55,Male,Chennai,57213,19,606,5,419,Yearly,Credit Card,No,20,9,1
CUST2184,58,Male,Hyderabad,42755,34,2061,1,102,Yearly,Debit Card,No,27,5,1
CUST2185,27,Male,Hyderabad,64381,28,2379,4,42,Quarterly,Credit Card,Yes,11,3,1
CUST2186,40,Male,Hyderabad,30148,27,2669,2,309,Monthly,Net Banking,Yes,26,8,1
CUST2187,39,Male,Chennai,61075,42,1424,0,73,Yearly,Net Banking,No,13,4,1
CUST2188,31,Male,Bangalore,41672,31,2870,6,118,Monthly,UPI,Yes,17,6,1
CUST2189,47,Female,Chennai,55287,35,2217,0,218,Yearly,Debit Card,Yes,16,7,1
CUST2190,24,Female,Kolkata,82726,4,1308,4,300,Yearly,UPI,No,8,6,1
CUST2191,40,Female,Pune,91358,26,858,1,363,Monthly,Net Banking,No,17,9,1
CUST2192,40,Male,Chennai,39476,55,2258,6,240,Monthly,Credit Card,No,20,10,1
CUST2193,45,Male,Pune,60177,57,1546,4,325,Yearly,Credit Card,Yes,6,6,1
CUST2194,57,Male,Chennai,83450,5,2791,6,76,Yearly,UPI,No,25,10,1
CUST2195,43,Female,Chennai,62535,29,2620,1,75,Quarterly,Net Banking,No,24,2,1
CUST2196,37,Female,Pune,76940,39,623,1,358,Yearly,Credit Card,Yes,27,9,1
CUST2197,24,Male,Chennai,55017,25,1410,1,385,Quarterly,Net Banking,No,18,8,1
CUST2198,48,Female,Hyderabad,43285,30,590,6,236,Yearly,Net Banking,No,26,1,1
CUST2199,25,Male,Pune,39372,57,2292,2,335,Yearly,Debit Card,No,14,6,0
CUST2200,32,Male,Bangalore,92537,59,2097,0,269,Yearly,Credit Card,No,21,9,1
CUST2201,32,Female,Delhi,48890,6,884,5,227,Monthly,Net Banking,Yes,13,6,1
CUST2202,52,Male,Bangalore,43092,47,1381,3,460,Quarterly,Net Banking,No,26,5,1
CUST2203,57,Male,Hyderabad,67089,7,1059,1,527,Quarterly,Debit Card,No,17,5,1
CUST2204,34,Female,Kolkata,87920,47,537,0,439,Quarterly,Debit Card,No,13,1,1
CUST2205,58,Male,Delhi,64600,30,1068,0,77,Monthly,Net Banking,Yes,8,1,1
CUST2206,22,Male,Chennai,80903,6,2124,0,286,Quarterly,Debit Card,No,10,10,0
CUST2207,24,Female,Delhi,81248,19,815,2,442,Monthly,Net Banking,No,18,2,1
CUST2208,30,Female,Kolkata,64743,17,2479,5,449,Quarterly,Credit Card,No,29,1,1
CUST2209,33,Female,Pune,32963,50,2078,0,207,Quarterly,UPI,No,5,10,0
CUST2210,36,Female,Kolkata,34512,16,2686,6,177,Monthly,UPI,Yes,6,8,1
CUST2211,37,Male,Delhi,41351,9,2249,3,411,Yearly,Credit Card,No,25,3,1
CUST2212,48,Female,Pune,42501,10,2608,1,248,Monthly,Net Banking,Yes,12,9,0
CUST2213,56,Male,Mumbai,89949,21,1981,6,502,Quarterly,UPI,Yes,11,4,1
CUST2214,57,Female,Kolkata,91365,54,2154,6,46,Quarterly,Debit Card,Yes,13,3,1
CUST2215,59,Male,Delhi,64346,48,2662,2,365,Quarterly,UPI,No,16,5,1
CUST2216,47,Male,Kolkata,50344,36,646,1,110,Yearly,UPI,Yes,13,10,0
CUST2217,43,Male,Pune,60782,56,1167,0,457,Monthly,Credit Card,Yes,4,5,1
CUST2218,23,Male,Mumbai,38080,40,1689,4,490,Yearly,Debit Card,Yes,11,2,1
CUST2219,29,Female,Mumbai,68314,42,2348,0,501,Monthly,Credit Card,Yes,3,4,1
CUST2220,34,Female,Pune,47682,7,1404,2,207,Yearly,Debit Card,No,18,1,1
CUST2221,35,Female,Kolkata,74111,11,1940,5,413,Monthly,Credit Card,No,7,5,1
CUST2222,37,Male,Chennai,68736,59,2681,2,52,Quarterly,Credit Card,Yes,22,6,1
CUST2223,26,Male,Kolkata,34311,55,1156,6,119,Monthly,Credit Card,No,4,7,1
CUST2224,33,Female,Kolkata,32580,19,2056,3,367,Yearly,Debit Card,No,11,4,1
CUST2225,24,Male,Pune,95532,49,2847,1,261,Yearly,UPI,No,15,5,1
CUST2226,25,Female,Delhi,44260,52,1574,4,289,Quarterly,Debit Card,Yes,15,1,1
CUST2227,24,Female,Delhi,62430,42,2731,6,158,Quarterly,Debit Card,No,3,5,1
CUST2228,52,Female,Pune,57115,1,2832,0,446,Quarterly,Debit Card,Yes,4,10,1
CUST2229,47,Female,Delhi,67251,49,2305,1,446,Quarterly,Net Banking,No,22,3,1
CUST2230,44,Male,Hyderabad,69574,4,2824,4,200,Monthly,Net Banking,Yes,21,10,1
CUST2231,56,Male,Bangalore,52821,24,2524,4,480,Monthly,Credit Card,Yes,1,4,1
CUST2232,40,Male,Hyderabad,32837,14,2404,0,171,Monthly,UPI,Yes,12,1,1
